Time_Id,Seconds Count,Time-24hr,Time-AMPM,Hour-24hr,Hour-AMPM,Minute,Second
834,514,0:08:34,12:08:34 AM,0,0,8,34
835,515,0:08:35,12:08:35 AM,0,0,8,35
836,516,0:08:36,12:08:36 AM,0,0,8,36
837,517,0:08:37,12:08:37 AM,0,0,8,37
838,518,0:08:38,12:08:38 AM,0,0,8,38
839,519,0:08:39,12:08:39 AM,0,0,8,39
840,520,0:08:40,12:08:40 AM,0,0,8,40
841,521,0:08:41,12:08:41 AM,0,0,8,41
842,522,0:08:42,12:08:42 AM,0,0,8,42
843,523,0:08:43,12:08:43 AM,0,0,8,43
844,524,0:08:44,12:08:44 AM,0,0,8,44
845,525,0:08:45,12:08:45 AM,0,0,8,45
846,526,0:08:46,12:08:46 AM,0,0,8,46
847,527,0:08:47,12:08:47 AM,0,0,8,47
848,528,0:08:48,12:08:48 AM,0,0,8,48
849,529,0:08:49,12:08:49 AM,0,0,8,49
850,530,0:08:50,12:08:50 AM,0,0,8,50
851,531,0:08:51,12:08:51 AM,0,0,8,51
852,532,0:08:52,12:08:52 AM,0,0,8,52
853,533,0:08:53,12:08:53 AM,0,0,8,53
854,534,0:08:54,12:08:54 AM,0,0,8,54
855,535,0:08:55,12:08:55 AM,0,0,8,55
856,536,0:08:56,12:08:56 AM,0,0,8,56
857,537,0:08:57,12:08:57 AM,0,0,8,57
858,538,0:08:58,12:08:58 AM,0,0,8,58
859,539,0:08:59,12:08:59 AM,0,0,8,59
900,540,0:09:00,12:09:00 AM,0,0,9,0
901,541,0:09:01,12:09:01 AM,0,0,9,1
902,542,0:09:02,12:09:02 AM,0,0,9,2
903,543,0:09:03,12:09:03 AM,0,0,9,3
904,544,0:09:04,12:09:04 AM,0,0,9,4
905,545,0:09:05,12:09:05 AM,0,0,9,5
906,546,0:09:06,12:09:06 AM,0,0,9,6
907,547,0:09:07,12:09:07 AM,0,0,9,7
908,548,0:09:08,12:09:08 AM,0,0,9,8
909,549,0:09:09,12:09:09 AM,0,0,9,9
910,550,0:09:10,12:09:10 AM,0,0,9,10
911,551,0:09:11,12:09:11 AM,0,0,9,11
912,552,0:09:12,12:09:12 AM,0,0,9,12
913,553,0:09:13,12:09:13 AM,0,0,9,13
914,554,0:09:14,12:09:14 AM,0,0,9,14
915,555,0:09:15,12:09:15 AM,0,0,9,15
916,556,0:09:16,12:09:16 AM,0,0,9,16
917,557,0:09:17,12:09:17 AM,0,0,9,17
918,558,0:09:18,12:09:18 AM,0,0,9,18
919,559,0:09:19,12:09:19 AM,0,0,9,19
920,560,0:09:20,12:09:20 AM,0,0,9,20
921,561,0:09:21,12:09:21 AM,0,0,9,21
922,562,0:09:22,12:09:22 AM,0,0,9,22
923,563,0:09:23,12:09:23 AM,0,0,9,23
924,564,0:09:24,12:09:24 AM,0,0,9,24
925,565,0:09:25,12:09:25 AM,0,0,9,25
926,566,0:09:26,12:09:26 AM,0,0,9,26
927,567,0:09:27,12:09:27 AM,0,0,9,27
928,568,0:09:28,12:09:28 AM,0,0,9,28
929,569,0:09:29,12:09:29 AM,0,0,9,29
930,570,0:09:30,12:09:30 AM,0,0,9,30
931,571,0:09:31,12:09:31 AM,0,0,9,31
932,572,0:09:32,12:09:32 AM,0,0,9,32
933,573,0:09:33,12:09:33 AM,0,0,9,33
934,574,0:09:34,12:09:34 AM,0,0,9,34
935,575,0:09:35,12:09:35 AM,0,0,9,35
936,576,0:09:36,12:09:36 AM,0,0,9,36
937,577,0:09:37,12:09:37 AM,0,0,9,37
938,578,0:09:38,12:09:38 AM,0,0,9,38
939,579,0:09:39,12:09:39 AM,0,0,9,39
940,580,0:09:40,12:09:40 AM,0,0,9,40
941,581,0:09:41,12:09:41 AM,0,0,9,41
942,582,0:09:42,12:09:42 AM,0,0,9,42
943,583,0:09:43,12:09:43 AM,0,0,9,43
944,584,0:09:44,12:09:44 AM,0,0,9,44
945,585,0:09:45,12:09:45 AM,0,0,9,45
946,586,0:09:46,12:09:46 AM,0,0,9,46
947,587,0:09:47,12:09:47 AM,0,0,9,47
948,588,0:09:48,12:09:48 AM,0,0,9,48
949,589,0:09:49,12:09:49 AM,0,0,9,49
950,590,0:09:50,12:09:50 AM,0,0,9,50
951,591,0:09:51,12:09:51 AM,0,0,9,51
952,592,0:09:52,12:09:52 AM,0,0,9,52
953,593,0:09:53,12:09:53 AM,0,0,9,53
954,594,0:09:54,12:09:54 AM,0,0,9,54
955,595,0:09:55,12:09:55 AM,0,0,9,55
956,596,0:09:56,12:09:56 AM,0,0,9,56
957,597,0:09:57,12:09:57 AM,0,0,9,57
958,598,0:09:58,12:09:58 AM,0,0,9,58
959,599,0:09:59,12:09:59 AM,0,0,9,59
1000,600,0:10:00,12:10:00 AM,0,0,10,0
1001,601,0:10:01,12:10:01 AM,0,0,10,1
1002,602,0:10:02,12:10:02 AM,0,0,10,2
1003,603,0:10:03,12:10:03 AM,0,0,10,3
1004,604,0:10:04,12:10:04 AM,0,0,10,4
1005,605,0:10:05,12:10:05 AM,0,0,10,5
1006,606,0:10:06,12:10:06 AM,0,0,10,6
1007,607,0:10:07,12:10:07 AM,0,0,10,7
1008,608,0:10:08,12:10:08 AM,0,0,10,8
1009,609,0:10:09,12:10:09 AM,0,0,10,9
1010,610,0:10:10,12:10:10 AM,0,0,10,10
1011,611,0:10:11,12:10:11 AM,0,0,10,11
1012,612,0:10:12,12:10:12 AM,0,0,10,12
1013,613,0:10:13,12:10:13 AM,0,0,10,13
1014,614,0:10:14,12:10:14 AM,0,0,10,14
1015,615,0:10:15,12:10:15 AM,0,0,10,15
1016,616,0:10:16,12:10:16 AM,0,0,10,16
1017,617,0:10:17,12:10:17 AM,0,0,10,17
1018,618,0:10:18,12:10:18 AM,0,0,10,18
1019,619,0:10:19,12:10:19 AM,0,0,10,19
1020,620,0:10:20,12:10:20 AM,0,0,10,20
1021,621,0:10:21,12:10:21 AM,0,0,10,21
1022,622,0:10:22,12:10:22 AM,0,0,10,22
1023,623,0:10:23,12:10:23 AM,0,0,10,23
1024,624,0:10:24,12:10:24 AM,0,0,10,24
1025,625,0:10:25,12:10:25 AM,0,0,10,25
1026,626,0:10:26,12:10:26 AM,0,0,10,26
1027,627,0:10:27,12:10:27 AM,0,0,10,27
1028,628,0:10:28,12:10:28 AM,0,0,10,28
1029,629,0:10:29,12:10:29 AM,0,0,10,29
1030,630,0:10:30,12:10:30 AM,0,0,10,30
1031,631,0:10:31,12:10:31 AM,0,0,10,31
1032,632,0:10:32,12:10:32 AM,0,0,10,32
1033,633,0:10:33,12:10:33 AM,0,0,10,33
1034,634,0:10:34,12:10:34 AM,0,0,10,34
1035,635,0:10:35,12:10:35 AM,0,0,10,35
1036,636,0:10:36,12:10:36 AM,0,0,10,36
1037,637,0:10:37,12:10:37 AM,0,0,10,37
1038,638,0:10:38,12:10:38 AM,0,0,10,38
1039,639,0:10:39,12:10:39 AM,0,0,10,39
1040,640,0:10:40,12:10:40 AM,0,0,10,40
1041,641,0:10:41,12:10:41 AM,0,0,10,41
1042,642,0:10:42,12:10:42 AM,0,0,10,42
1043,643,0:10:43,12:10:43 AM,0,0,10,43
1044,644,0:10:44,12:10:44 AM,0,0,10,44
1045,645,0:10:45,12:10:45 AM,0,0,10,45
1046,646,0:10:46,12:10:46 AM,0,0,10,46
1047,647,0:10:47,12:10:47 AM,0,0,10,47
1048,648,0:10:48,12:10:48 AM,0,0,10,48
1049,649,0:10:49,12:10:49 AM,0,0,10,49
1050,650,0:10:50,12:10:50 AM,0,0,10,50
1051,651,0:10:51,12:10:51 AM,0,0,10,51
1052,652,0:10:52,12:10:52 AM,0,0,10,52
1053,653,0:10:53,12:10:53 AM,0,0,10,53
1054,654,0:10:54,12:10:54 AM,0,0,10,54
1055,655,0:10:55,12:10:55 AM,0,0,10,55
1056,656,0:10:56,12:10:56 AM,0,0,10,56
1057,657,0:10:57,12:10:57 AM,0,0,10,57
1058,658,0:10:58,12:10:58 AM,0,0,10,58
1059,659,0:10:59,12:10:59 AM,0,0,10,59
1100,660,0:11:00,12:11:00 AM,0,0,11,0
1101,661,0:11:01,12:11:01 AM,0,0,11,1
1102,662,0:11:02,12:11:02 AM,0,0,11,2
1103,663,0:11:03,12:11:03 AM,0,0,11,3
1104,664,0:11:04,12:11:04 AM,0,0,11,4
1105,665,0:11:05,12:11:05 AM,0,0,11,5
1106,666,0:11:06,12:11:06 AM,0,0,11,6
1107,667,0:11:07,12:11:07 AM,0,0,11,7
1108,668,0:11:08,12:11:08 AM,0,0,11,8
1109,669,0:11:09,12:11:09 AM,0,0,11,9
1110,670,0:11:10,12:11:10 AM,0,0,11,10
1111,671,0:11:11,12:11:11 AM,0,0,11,11
1112,672,0:11:12,12:11:12 AM,0,0,11,12
1113,673,0:11:13,12:11:13 AM,0,0,11,13
1114,674,0:11:14,12:11:14 AM,0,0,11,14
1115,675,0:11:15,12:11:15 AM,0,0,11,15
1116,676,0:11:16,12:11:16 AM,0,0,11,16
1117,677,0:11:17,12:11:17 AM,0,0,11,17
1118,678,0:11:18,12:11:18 AM,0,0,11,18
1119,679,0:11:19,12:11:19 AM,0,0,11,19
1120,680,0:11:20,12:11:20 AM,0,0,11,20
1121,681,0:11:21,12:11:21 AM,0,0,11,21
1122,682,0:11:22,12:11:22 AM,0,0,11,22
1123,683,0:11:23,12:11:23 AM,0,0,11,23
1124,684,0:11:24,12:11:24 AM,0,0,11,24
1125,685,0:11:25,12:11:25 AM,0,0,11,25
1126,686,0:11:26,12:11:26 AM,0,0,11,26
1127,687,0:11:27,12:11:27 AM,0,0,11,27
1128,688,0:11:28,12:11:28 AM,0,0,11,28
1129,689,0:11:29,12:11:29 AM,0,0,11,29
1130,690,0:11:30,12:11:30 AM,0,0,11,30
1131,691,0:11:31,12:11:31 AM,0,0,11,31
1132,692,0:11:32,12:11:32 AM,0,0,11,32
1133,693,0:11:33,12:11:33 AM,0,0,11,33
1134,694,0:11:34,12:11:34 AM,0,0,11,34
1135,695,0:11:35,12:11:35 AM,0,0,11,35
1136,696,0:11:36,12:11:36 AM,0,0,11,36
1137,697,0:11:37,12:11:37 AM,0,0,11,37
1138,698,0:11:38,12:11:38 AM,0,0,11,38
1139,699,0:11:39,12:11:39 AM,0,0,11,39
1140,700,0:11:40,12:11:40 AM,0,0,11,40
1141,701,0:11:41,12:11:41 AM,0,0,11,41
1142,702,0:11:42,12:11:42 AM,0,0,11,42
1143,703,0:11:43,12:11:43 AM,0,0,11,43
1144,704,0:11:44,12:11:44 AM,0,0,11,44
1145,705,0:11:45,12:11:45 AM,0,0,11,45
1146,706,0:11:46,12:11:46 AM,0,0,11,46
1147,707,0:11:47,12:11:47 AM,0,0,11,47
1148,708,0:11:48,12:11:48 AM,0,0,11,48
1149,709,0:11:49,12:11:49 AM,0,0,11,49
1150,710,0:11:50,12:11:50 AM,0,0,11,50
1151,711,0:11:51,12:11:51 AM,0,0,11,51
1152,712,0:11:52,12:11:52 AM,0,0,11,52
1153,713,0:11:53,12:11:53 AM,0,0,11,53
1154,714,0:11:54,12:11:54 AM,0,0,11,54
1155,715,0:11:55,12:11:55 AM,0,0,11,55
1156,716,0:11:56,12:11:56 AM,0,0,11,56
1157,717,0:11:57,12:11:57 AM,0,0,11,57
1158,718,0:11:58,12:11:58 AM,0,0,11,58
1159,719,0:11:59,12:11:59 AM,0,0,11,59
1200,720,0:12:00,12:12:00 AM,0,0,12,0
1201,721,0:12:01,12:12:01 AM,0,0,12,1
1202,722,0:12:02,12:12:02 AM,0,0,12,2
1203,723,0:12:03,12:12:03 AM,0,0,12,3
1204,724,0:12:04,12:12:04 AM,0,0,12,4
1205,725,0:12:05,12:12:05 AM,0,0,12,5
1206,726,0:12:06,12:12:06 AM,0,0,12,6
1207,727,0:12:07,12:12:07 AM,0,0,12,7
1208,728,0:12:08,12:12:08 AM,0,0,12,8
1209,729,0:12:09,12:12:09 AM,0,0,12,9
1210,730,0:12:10,12:12:10 AM,0,0,12,10
1211,731,0:12:11,12:12:11 AM,0,0,12,11
1212,732,0:12:12,12:12:12 AM,0,0,12,12
1213,733,0:12:13,12:12:13 AM,0,0,12,13
1214,734,0:12:14,12:12:14 AM,0,0,12,14
1215,735,0:12:15,12:12:15 AM,0,0,12,15
1216,736,0:12:16,12:12:16 AM,0,0,12,16
1217,737,0:12:17,12:12:17 AM,0,0,12,17
1218,738,0:12:18,12:12:18 AM,0,0,12,18
1219,739,0:12:19,12:12:19 AM,0,0,12,19
1220,740,0:12:20,12:12:20 AM,0,0,12,20
1221,741,0:12:21,12:12:21 AM,0,0,12,21
1222,742,0:12:22,12:12:22 AM,0,0,12,22
1223,743,0:12:23,12:12:23 AM,0,0,12,23
1224,744,0:12:24,12:12:24 AM,0,0,12,24
1225,745,0:12:25,12:12:25 AM,0,0,12,25
1226,746,0:12:26,12:12:26 AM,0,0,12,26
1227,747,0:12:27,12:12:27 AM,0,0,12,27
1228,748,0:12:28,12:12:28 AM,0,0,12,28
1229,749,0:12:29,12:12:29 AM,0,0,12,29
1230,750,0:12:30,12:12:30 AM,0,0,12,30
1231,751,0:12:31,12:12:31 AM,0,0,12,31
1232,752,0:12:32,12:12:32 AM,0,0,12,32
1233,753,0:12:33,12:12:33 AM,0,0,12,33
1234,754,0:12:34,12:12:34 AM,0,0,12,34
1235,755,0:12:35,12:12:35 AM,0,0,12,35
1236,756,0:12:36,12:12:36 AM,0,0,12,36
1237,757,0:12:37,12:12:37 AM,0,0,12,37
1238,758,0:12:38,12:12:38 AM,0,0,12,38
1239,759,0:12:39,12:12:39 AM,0,0,12,39
1240,760,0:12:40,12:12:40 AM,0,0,12,40
1241,761,0:12:41,12:12:41 AM,0,0,12,41
1242,762,0:12:42,12:12:42 AM,0,0,12,42
1243,763,0:12:43,12:12:43 AM,0,0,12,43
1244,764,0:12:44,12:12:44 AM,0,0,12,44
1245,765,0:12:45,12:12:45 AM,0,0,12,45
1246,766,0:12:46,12:12:46 AM,0,0,12,46
1247,767,0:12:47,12:12:47 AM,0,0,12,47
1248,768,0:12:48,12:12:48 AM,0,0,12,48
1249,769,0:12:49,12:12:49 AM,0,0,12,49
1250,770,0:12:50,12:12:50 AM,0,0,12,50
1251,771,0:12:51,12:12:51 AM,0,0,12,51
1252,772,0:12:52,12:12:52 AM,0,0,12,52
1253,773,0:12:53,12:12:53 AM,0,0,12,53
1254,774,0:12:54,12:12:54 AM,0,0,12,54
1255,775,0:12:55,12:12:55 AM,0,0,12,55
1256,776,0:12:56,12:12:56 AM,0,0,12,56
1257,777,0:12:57,12:12:57 AM,0,0,12,57
1258,778,0:12:58,12:12:58 AM,0,0,12,58
1259,779,0:12:59,12:12:59 AM,0,0,12,59
1300,780,0:13:00,12:13:00 AM,0,0,13,0
1301,781,0:13:01,12:13:01 AM,0,0,13,1
1302,782,0:13:02,12:13:02 AM,0,0,13,2
1303,783,0:13:03,12:13:03 AM,0,0,13,3
1304,784,0:13:04,12:13:04 AM,0,0,13,4
1305,785,0:13:05,12:13:05 AM,0,0,13,5
1306,786,0:13:06,12:13:06 AM,0,0,13,6
1307,787,0:13:07,12:13:07 AM,0,0,13,7
1308,788,0:13:08,12:13:08 AM,0,0,13,8
1309,789,0:13:09,12:13:09 AM,0,0,13,9
1310,790,0:13:10,12:13:10 AM,0,0,13,10
1311,791,0:13:11,12:13:11 AM,0,0,13,11
1312,792,0:13:12,12:13:12 AM,0,0,13,12
1313,793,0:13:13,12:13:13 AM,0,0,13,13
1314,794,0:13:14,12:13:14 AM,0,0,13,14
1315,795,0:13:15,12:13:15 AM,0,0,13,15
1316,796,0:13:16,12:13:16 AM,0,0,13,16
1317,797,0:13:17,12:13:17 AM,0,0,13,17
1318,798,0:13:18,12:13:18 AM,0,0,13,18
1319,799,0:13:19,12:13:19 AM,0,0,13,19
1320,800,0:13:20,12:13:20 AM,0,0,13,20
1321,801,0:13:21,12:13:21 AM,0,0,13,21
1322,802,0:13:22,12:13:22 AM,0,0,13,22
1323,803,0:13:23,12:13:23 AM,0,0,13,23
1324,804,0:13:24,12:13:24 AM,0,0,13,24
1325,805,0:13:25,12:13:25 AM,0,0,13,25
1326,806,0:13:26,12:13:26 AM,0,0,13,26
1327,807,0:13:27,12:13:27 AM,0,0,13,27
1328,808,0:13:28,12:13:28 AM,0,0,13,28
1329,809,0:13:29,12:13:29 AM,0,0,13,29
1330,810,0:13:30,12:13:30 AM,0,0,13,30
1331,811,0:13:31,12:13:31 AM,0,0,13,31
1332,812,0:13:32,12:13:32 AM,0,0,13,32
1333,813,0:13:33,12:13:33 AM,0,0,13,33
1334,814,0:13:34,12:13:34 AM,0,0,13,34
1335,815,0:13:35,12:13:35 AM,0,0,13,35
1336,816,0:13:36,12:13:36 AM,0,0,13,36
1337,817,0:13:37,12:13:37 AM,0,0,13,37
1338,818,0:13:38,12:13:38 AM,0,0,13,38
1339,819,0:13:39,12:13:39 AM,0,0,13,39
1340,820,0:13:40,12:13:40 AM,0,0,13,40
1341,821,0:13:41,12:13:41 AM,0,0,13,41
1342,822,0:13:42,12:13:42 AM,0,0,13,42
1343,823,0:13:43,12:13:43 AM,0,0,13,43
1344,824,0:13:44,12:13:44 AM,0,0,13,44
1345,825,0:13:45,12:13:45 AM,0,0,13,45
1346,826,0:13:46,12:13:46 AM,0,0,13,46
1347,827,0:13:47,12:13:47 AM,0,0,13,47
1348,828,0:13:48,12:13:48 AM,0,0,13,48
1349,829,0:13:49,12:13:49 AM,0,0,13,49
1350,830,0:13:50,12:13:50 AM,0,0,13,50
1351,831,0:13:51,12:13:51 AM,0,0,13,51
1352,832,0:13:52,12:13:52 AM,0,0,13,52
1353,833,0:13:53,12:13:53 AM,0,0,13,53
1354,834,0:13:54,12:13:54 AM,0,0,13,54
1355,835,0:13:55,12:13:55 AM,0,0,13,55
1356,836,0:13:56,12:13:56 AM,0,0,13,56
1357,837,0:13:57,12:13:57 AM,0,0,13,57
1358,838,0:13:58,12:13:58 AM,0,0,13,58
1359,839,0:13:59,12:13:59 AM,0,0,13,59
1400,840,0:14:00,12:14:00 AM,0,0,14,0
1401,841,0:14:01,12:14:01 AM,0,0,14,1
1402,842,0:14:02,12:14:02 AM,0,0,14,2
1403,843,0:14:03,12:14:03 AM,0,0,14,3
1404,844,0:14:04,12:14:04 AM,0,0,14,4
1405,845,0:14:05,12:14:05 AM,0,0,14,5
1406,846,0:14:06,12:14:06 AM,0,0,14,6
1407,847,0:14:07,12:14:07 AM,0,0,14,7
1408,848,0:14:08,12:14:08 AM,0,0,14,8
1409,849,0:14:09,12:14:09 AM,0,0,14,9
1410,850,0:14:10,12:14:10 AM,0,0,14,10
1411,851,0:14:11,12:14:11 AM,0,0,14,11
1412,852,0:14:12,12:14:12 AM,0,0,14,12
1413,853,0:14:13,12:14:13 AM,0,0,14,13
1414,854,0:14:14,12:14:14 AM,0,0,14,14
1415,855,0:14:15,12:14:15 AM,0,0,14,15
1416,856,0:14:16,12:14:16 AM,0,0,14,16
1417,857,0:14:17,12:14:17 AM,0,0,14,17
1418,858,0:14:18,12:14:18 AM,0,0,14,18
1419,859,0:14:19,12:14:19 AM,0,0,14,19
1420,860,0:14:20,12:14:20 AM,0,0,14,20
1421,861,0:14:21,12:14:21 AM,0,0,14,21
1422,862,0:14:22,12:14:22 AM,0,0,14,22
1423,863,0:14:23,12:14:23 AM,0,0,14,23
1424,864,0:14:24,12:14:24 AM,0,0,14,24
1425,865,0:14:25,12:14:25 AM,0,0,14,25
1426,866,0:14:26,12:14:26 AM,0,0,14,26
1427,867,0:14:27,12:14:27 AM,0,0,14,27
1428,868,0:14:28,12:14:28 AM,0,0,14,28
1429,869,0:14:29,12:14:29 AM,0,0,14,29
1430,870,0:14:30,12:14:30 AM,0,0,14,30
1431,871,0:14:31,12:14:31 AM,0,0,14,31
1432,872,0:14:32,12:14:32 AM,0,0,14,32
1433,873,0:14:33,12:14:33 AM,0,0,14,33
1434,874,0:14:34,12:14:34 AM,0,0,14,34
1435,875,0:14:35,12:14:35 AM,0,0,14,35
1436,876,0:14:36,12:14:36 AM,0,0,14,36
1437,877,0:14:37,12:14:37 AM,0,0,14,37
1438,878,0:14:38,12:14:38 AM,0,0,14,38
1439,879,0:14:39,12:14:39 AM,0,0,14,39
1440,880,0:14:40,12:14:40 AM,0,0,14,40
1441,881,0:14:41,12:14:41 AM,0,0,14,41
1442,882,0:14:42,12:14:42 AM,0,0,14,42
1443,883,0:14:43,12:14:43 AM,0,0,14,43
1444,884,0:14:44,12:14:44 AM,0,0,14,44
1445,885,0:14:45,12:14:45 AM,0,0,14,45
1446,886,0:14:46,12:14:46 AM,0,0,14,46
1447,887,0:14:47,12:14:47 AM,0,0,14,47
1448,888,0:14:48,12:14:48 AM,0,0,14,48
1449,889,0:14:49,12:14:49 AM,0,0,14,49
1450,890,0:14:50,12:14:50 AM,0,0,14,50
1451,891,0:14:51,12:14:51 AM,0,0,14,51
1452,892,0:14:52,12:14:52 AM,0,0,14,52
1453,893,0:14:53,12:14:53 AM,0,0,14,53
1454,894,0:14:54,12:14:54 AM,0,0,14,54
1455,895,0:14:55,12:14:55 AM,0,0,14,55
1456,896,0:14:56,12:14:56 AM,0,0,14,56
1457,897,0:14:57,12:14:57 AM,0,0,14,57
1458,898,0:14:58,12:14:58 AM,0,0,14,58
1459,899,0:14:59,12:14:59 AM,0,0,14,59
1500,900,0:15:00,12:15:00 AM,0,0,15,0
1501,901,0:15:01,12:15:01 AM,0,0,15,1
1502,902,0:15:02,12:15:02 AM,0,0,15,2
1503,903,0:15:03,12:15:03 AM,0,0,15,3
1504,904,0:15:04,12:15:04 AM,0,0,15,4
1505,905,0:15:05,12:15:05 AM,0,0,15,5
1506,906,0:15:06,12:15:06 AM,0,0,15,6
1507,907,0:15:07,12:15:07 AM,0,0,15,7
1508,908,0:15:08,12:15:08 AM,0,0,15,8
1509,909,0:15:09,12:15:09 AM,0,0,15,9
1510,910,0:15:10,12:15:10 AM,0,0,15,10
1511,911,0:15:11,12:15:11 AM,0,0,15,11
1512,912,0:15:12,12:15:12 AM,0,0,15,12
1513,913,0:15:13,12:15:13 AM,0,0,15,13
1514,914,0:15:14,12:15:14 AM,0,0,15,14
1515,915,0:15:15,12:15:15 AM,0,0,15,15
1516,916,0:15:16,12:15:16 AM,0,0,15,16
1517,917,0:15:17,12:15:17 AM,0,0,15,17
1518,918,0:15:18,12:15:18 AM,0,0,15,18
1519,919,0:15:19,12:15:19 AM,0,0,15,19
1520,920,0:15:20,12:15:20 AM,0,0,15,20
1521,921,0:15:21,12:15:21 AM,0,0,15,21
1522,922,0:15:22,12:15:22 AM,0,0,15,22
1523,923,0:15:23,12:15:23 AM,0,0,15,23
1524,924,0:15:24,12:15:24 AM,0,0,15,24
1525,925,0:15:25,12:15:25 AM,0,0,15,25
1526,926,0:15:26,12:15:26 AM,0,0,15,26
1527,927,0:15:27,12:15:27 AM,0,0,15,27
1528,928,0:15:28,12:15:28 AM,0,0,15,28
1529,929,0:15:29,12:15:29 AM,0,0,15,29
1530,930,0:15:30,12:15:30 AM,0,0,15,30
1531,931,0:15:31,12:15:31 AM,0,0,15,31
1532,932,0:15:32,12:15:32 AM,0,0,15,32
1533,933,0:15:33,12:15:33 AM,0,0,15,33
1534,934,0:15:34,12:15:34 AM,0,0,15,34
1535,935,0:15:35,12:15:35 AM,0,0,15,35
1536,936,0:15:36,12:15:36 AM,0,0,15,36
1537,937,0:15:37,12:15:37 AM,0,0,15,37
1538,938,0:15:38,12:15:38 AM,0,0,15,38
1539,939,0:15:39,12:15:39 AM,0,0,15,39
1540,940,0:15:40,12:15:40 AM,0,0,15,40
1541,941,0:15:41,12:15:41 AM,0,0,15,41
1542,942,0:15:42,12:15:42 AM,0,0,15,42
1543,943,0:15:43,12:15:43 AM,0,0,15,43
1544,944,0:15:44,12:15:44 AM,0,0,15,44
1545,945,0:15:45,12:15:45 AM,0,0,15,45
1546,946,0:15:46,12:15:46 AM,0,0,15,46
1547,947,0:15:47,12:15:47 AM,0,0,15,47
1548,948,0:15:48,12:15:48 AM,0,0,15,48
1549,949,0:15:49,12:15:49 AM,0,0,15,49
1550,950,0:15:50,12:15:50 AM,0,0,15,50
1551,951,0:15:51,12:15:51 AM,0,0,15,51
1552,952,0:15:52,12:15:52 AM,0,0,15,52
1553,953,0:15:53,12:15:53 AM,0,0,15,53
1554,954,0:15:54,12:15:54 AM,0,0,15,54
1555,955,0:15:55,12:15:55 AM,0,0,15,55
1556,956,0:15:56,12:15:56 AM,0,0,15,56
1557,957,0:15:57,12:15:57 AM,0,0,15,57
1558,958,0:15:58,12:15:58 AM,0,0,15,58
1559,959,0:15:59,12:15:59 AM,0,0,15,59
1600,960,0:16:00,12:16:00 AM,0,0,16,0
1601,961,0:16:01,12:16:01 AM,0,0,16,1
1602,962,0:16:02,12:16:02 AM,0,0,16,2
1603,963,0:16:03,12:16:03 AM,0,0,16,3
1604,964,0:16:04,12:16:04 AM,0,0,16,4
1605,965,0:16:05,12:16:05 AM,0,0,16,5
1606,966,0:16:06,12:16:06 AM,0,0,16,6
1607,967,0:16:07,12:16:07 AM,0,0,16,7
1608,968,0:16:08,12:16:08 AM,0,0,16,8
1609,969,0:16:09,12:16:09 AM,0,0,16,9
1610,970,0:16:10,12:16:10 AM,0,0,16,10
1611,971,0:16:11,12:16:11 AM,0,0,16,11
1612,972,0:16:12,12:16:12 AM,0,0,16,12
1613,973,0:16:13,12:16:13 AM,0,0,16,13
1614,974,0:16:14,12:16:14 AM,0,0,16,14
1615,975,0:16:15,12:16:15 AM,0,0,16,15
1616,976,0:16:16,12:16:16 AM,0,0,16,16
1617,977,0:16:17,12:16:17 AM,0,0,16,17
1618,978,0:16:18,12:16:18 AM,0,0,16,18
1619,979,0:16:19,12:16:19 AM,0,0,16,19
1620,980,0:16:20,12:16:20 AM,0,0,16,20
1621,981,0:16:21,12:16:21 AM,0,0,16,21
1622,982,0:16:22,12:16:22 AM,0,0,16,22
1623,983,0:16:23,12:16:23 AM,0,0,16,23
1624,984,0:16:24,12:16:24 AM,0,0,16,24
1625,985,0:16:25,12:16:25 AM,0,0,16,25
1626,986,0:16:26,12:16:26 AM,0,0,16,26
1627,987,0:16:27,12:16:27 AM,0,0,16,27
1628,988,0:16:28,12:16:28 AM,0,0,16,28
1629,989,0:16:29,12:16:29 AM,0,0,16,29
1630,990,0:16:30,12:16:30 AM,0,0,16,30
1631,991,0:16:31,12:16:31 AM,0,0,16,31
1632,992,0:16:32,12:16:32 AM,0,0,16,32
1633,993,0:16:33,12:16:33 AM,0,0,16,33
1634,994,0:16:34,12:16:34 AM,0,0,16,34
1635,995,0:16:35,12:16:35 AM,0,0,16,35
1636,996,0:16:36,12:16:36 AM,0,0,16,36
1637,997,0:16:37,12:16:37 AM,0,0,16,37
1638,998,0:16:38,12:16:38 AM,0,0,16,38
1639,999,0:16:39,12:16:39 AM,0,0,16,39
1640,1000,0:16:40,12:16:40 AM,0,0,16,40
1641,1001,0:16:41,12:16:41 AM,0,0,16,41
1642,1002,0:16:42,12:16:42 AM,0,0,16,42
1643,1003,0:16:43,12:16:43 AM,0,0,16,43
1644,1004,0:16:44,12:16:44 AM,0,0,16,44
1645,1005,0:16:45,12:16:45 AM,0,0,16,45
1646,1006,0:16:46,12:16:46 AM,0,0,16,46
1647,1007,0:16:47,12:16:47 AM,0,0,16,47
1648,1008,0:16:48,12:16:48 AM,0,0,16,48
1649,1009,0:16:49,12:16:49 AM,0,0,16,49
1650,1010,0:16:50,12:16:50 AM,0,0,16,50
1651,1011,0:16:51,12:16:51 AM,0,0,16,51
1652,1012,0:16:52,12:16:52 AM,0,0,16,52
1653,1013,0:16:53,12:16:53 AM,0,0,16,53
